#{"t_start": 1756146899.613274, "env_id": "myoHandWheelHoldFixed-v0"}
r,l,t
1891.812744,75,1.845998
1988.127883,75,2.587275
1994.931661,75,3.428377
1978.460558,75,4.215627
1954.696139,75,5.029532
1975.976932,75,5.839656
2000.926109,75,6.881163
2013.599513,75,7.899195
1894.400951,75,8.90852
2022.742091,75,9.925702
1926.696786,75,10.963045
1963.918962,75,11.987774
1957.443911,75,12.999347
1931.897305,75,14.019649
1956.006243,75,15.051459
1972.657522,75,16.073513
2022.530976,75,17.073097
1948.148263,75,18.070043
1949.952328,75,19.075929
1970.642082,75,20.131964
1971.658534,75,21.165275
1968.384143,75,22.175222
1910.07386,75,23.187283
2046.615569,75,24.181529
1995.608358,75,25.18282
2052.470354,75,26.195694
1936.193698,75,27.208936
1929.974198,75,28.227625
1991.687879,75,29.249851
1998.479551,75,30.282925
1974.467042,75,31.348268
1966.337414,75,32.402705
1985.53736,75,33.425132
1954.09804,75,34.440974
1933.184498,75,35.443074
1983.375651,75,36.507078
1974.182071,75,37.523139
1996.007019,75,38.524758
1999.642272,75,39.52319
1994.1785,75,40.521395
1941.624838,75,41.520941
1948.292132,75,42.525744
2025.293275,75,43.518781
1970.563755,75,44.524851
1984.549242,75,45.512972
2000.442138,75,46.499876
1963.2358,75,47.491926
2006.718868,75,48.498455
1909.462311,75,49.486263
1992.590638,75,50.503706
1958.984378,75,51.519017
1950.025286,75,52.532017
1994.20446,75,53.556917
1953.27812,75,54.57889
1999.470539,75,71.617372
1934.608262,75,72.630721
1991.211163,75,73.64011
1998.529351,75,74.651066
1945.634108,75,75.648299
1946.458097,75,76.655149
1993.459002,75,77.639359
1997.811371,75,78.637855
2024.238553,75,79.691454
2032.558188,75,80.739207
2056.67018,75,81.748281
1984.044786,75,82.772703
2028.677216,75,83.772214
1892.789867,75,84.774114
2028.870806,75,85.756884
1962.970962,75,86.758244
2038.955857,75,87.759349
2026.825211,75,88.781803
2044.881937,75,89.766743
2022.913734,75,90.782694
1918.207609,75,91.794841
1986.671446,75,92.83025
1975.659566,75,93.821897
2022.578293,75,94.804523
1974.829781,75,95.804371
2021.408178,75,96.819246
2022.281679,75,97.893937
2053.825677,75,98.881235
1961.499581,75,99.880775
1970.050992,75,100.92829
1944.553578,75,101.946395
2050.285308,75,102.941404
2058.676778,75,103.937147
1897.622298,75,104.946092
2029.351034,75,105.941632
1991.893378,75,106.935446
2015.882128,75,107.933976
1896.693118,75,108.944566
2006.797943,75,109.945465
1994.83614,75,110.963679
2021.654632,75,111.990437
2024.892387,75,113.040082
1958.62455,75,114.049471
2004.018195,75,115.080023
2024.666294,75,116.112097
1991.288873,75,117.122938
1921.50787,75,118.129128
2033.611137,75,119.15302
1965.571451,75,120.15889
2031.135418,75,121.185609
1978.118127,75,122.193807
2023.601997,75,123.235993
1972.534597,75,124.295851
1973.372558,75,125.306497
1984.247536,75,126.331584
2051.151783,75,140.036577
2015.534968,75,140.98532
1998.574949,75,141.942507
2085.220016,75,142.876855
2022.622691,75,143.837976
2033.723882,75,144.783059
1967.069794,75,145.730579
2012.223312,75,146.661519
2072.645444,75,147.605414
2057.26396,75,148.567133
2030.771673,75,149.524668
1967.406712,75,150.473904
1953.661819,75,151.43163
1875.645056,75,152.428527
1979.790375,75,153.377965
2028.238881,75,154.300805
2005.724692,75,155.251405
2045.332223,75,156.211113
2005.176216,75,157.164214
1983.451389,75,158.135713
2041.720864,75,159.105221
2037.325518,75,160.057231
2023.973562,75,161.012183
2010.011966,75,161.958452
2253.353327,75,163.168816
1897.865514,75,164.23517
1984.522694,75,165.187936
1992.016327,75,166.140978
1992.002264,75,167.087388
1993.500524,75,168.018793
2005.562017,75,168.962532
2027.410911,75,169.914115
1985.049917,75,170.869594
2012.437766,75,171.806415
2006.358743,75,172.755116
2072.999375,75,173.707809
2025.522442,75,174.65803
2065.240352,75,175.611819
2039.592968,75,176.560195
2028.824534,75,177.508283
2020.88011,75,178.451794
2048.360437,75,179.380842
2010.571713,75,180.34559
2056.069354,75,181.31091
2017.843643,75,182.27058
2042.087027,75,183.21381
2049.061673,75,184.167554
2056.471187,75,185.117583
2053.787902,75,186.069311
2030.797856,75,187.005836
2044.826322,75,187.950651
2020.495337,75,188.893026
1991.121946,75,189.844018
1959.03124,75,190.783783
2006.88616,75,191.744177
2023.991325,75,205.405427
2033.832554,75,206.36179
2013.003573,75,207.302558
2009.977566,75,208.249204
2081.797048,75,209.220212
2068.224582,75,210.169499
1982.906611,75,211.10321
2029.589461,75,212.060374
2059.349371,75,213.008055
2045.531023,75,213.961874
2019.72235,75,214.895877
2037.827229,75,215.869546
1976.049093,75,216.894233
2060.83546,75,217.841744
1996.466047,75,218.790164
2043.358422,75,219.742565
1954.411908,75,220.685397
2034.370825,75,221.637152
2024.733659,75,222.584585
2013.079569,75,223.52921
2042.661969,75,224.482836
1987.6532,75,225.439997
2074.798484,75,226.389903
2043.788757,75,227.342515
2029.242079,75,228.297776
1988.464157,75,229.244823
2043.510589,75,230.18408
2018.654565,75,231.134405
2065.597443,75,232.084085
2025.955687,75,233.03305
2022.718592,75,233.966751
1985.858541,75,234.924407
2061.061089,75,235.877837
2054.56183,75,236.817194
2035.927017,75,237.756073
1992.042589,75,238.703937
1988.947517,75,239.648221
1951.680241,75,240.604279
2032.860883,75,241.547295
2036.972193,75,242.500254
2064.792446,75,243.455691
2042.778764,75,244.40376
2019.933735,75,245.326783
2065.493189,75,246.260253
1997.63315,75,247.214872
2048.781462,75,248.16249
2067.267712,75,249.137164
2038.366319,75,250.109851
1988.178331,75,251.062592
2075.656455,75,252.012468
2003.778055,75,252.946751
2003.388205,75,253.899559
1993.694038,75,254.846682
2095.904413,75,255.797265
2058.289228,75,256.736513
2094.892711,75,270.513082
2032.210976,75,271.458677
2071.1799,75,272.416482
2062.441139,75,273.358772
2069.212285,75,274.310017
2043.643702,75,275.256114
2053.986455,75,276.207489
2047.232727,75,277.16139
1979.724239,75,278.107482
2010.888131,75,279.051921
2039.429581,75,280.003411
2002.927065,75,280.949379
2036.259391,75,281.900899
2004.541063,75,282.874163
2100.427046,75,283.816091
2037.218604,75,284.760517
2042.569448,75,285.715917
2010.50779,75,286.674048
2003.636196,75,287.626916
2059.46898,75,288.581616
2013.502832,75,289.563202
2028.708041,75,290.499552
2056.061577,75,291.462514
2041.709493,75,292.404042
1972.801805,75,293.376014
2063.997326,75,294.336536
2047.126114,75,295.289603
2051.353713,75,296.240074
1991.670012,75,297.190348
2041.199251,75,298.135762
2064.435482,75,299.067566
2089.099598,75,300.004534
2090.29653,75,300.954845
2047.017123,75,301.904457
2021.849582,75,302.847237
2069.885863,75,303.791314
2004.159908,75,304.743107
2033.566605,75,305.697981
2030.880551,75,306.64924
2064.800585,75,307.590077
2036.813204,75,308.543529
2007.43764,75,309.493148
2092.330069,75,310.448016
2086.306432,75,311.401783
2051.73216,75,312.352625
2031.554319,75,313.306597
2057.338538,75,314.255183
2066.012819,75,315.187221
2276.842564,75,316.410478
1939.036546,75,317.379652
2078.331495,75,318.323179
1984.12671,75,319.259407
2062.476449,75,320.197783
2031.413226,75,321.145203
1982.027517,75,322.088937
2049.50005,75,335.845701
2002.097117,75,336.800493
2002.184469,75,337.748437
2041.362117,75,338.708729
2072.1698,75,339.661266
2073.362956,75,340.612848
2073.706096,75,341.556414
2060.810857,75,342.510418
2085.426068,75,343.467217
2033.095763,75,344.413246
2102.222687,75,345.362131
2062.096508,75,346.310956
2042.547619,75,347.260014
2031.22183,75,348.194561
2093.183917,75,349.16166
2049.948179,75,350.113347
2056.114549,75,351.052755
1988.765243,75,351.994481
2043.89532,75,352.935607
2071.034658,75,353.885681
2079.507393,75,354.839365
2059.676144,75,355.791657
2091.686435,75,356.738699
2079.46879,75,357.685875
2056.865903,75,358.639345
2065.401232,75,359.587386
2078.151027,75,360.552595
2022.513757,75,361.568192
2049.490846,75,362.515024
2053.539297,75,363.470234
2042.26919,75,364.420896
2092.788171,75,365.365031
2041.559799,75,366.299752
2025.481853,75,367.247665
2057.937322,75,368.174293
1988.608701,75,369.114827
2040.335632,75,370.057
2055.171901,75,371.006473
2045.043881,75,371.949372
2088.57432,75,372.89961
2078.339086,75,373.84187
2086.880791,75,374.795595
2052.194692,75,375.721425
2016.609407,75,376.686851
2040.124002,75,377.634162
2055.344424,75,378.593019
2066.760247,75,379.538565
1988.485213,75,380.485287
2072.324603,75,381.439678
2072.087342,75,382.390286
2080.760888,75,383.325528
2047.799033,75,384.263536
2101.880543,75,385.215879
2063.960406,75,386.159033
2080.485783,75,387.108445
2112.083099,75,400.595672
2122.826138,75,401.541867
2102.043369,75,402.47923
2066.037721,75,403.416655
2063.961108,75,404.362896
2123.764036,75,405.302442
2047.369907,75,406.246427
2044.283653,75,407.186855
2078.137132,75,408.13902
2090.440711,75,409.077989
2133.123879,75,410.026957
2076.244224,75,410.971623
2101.003638,75,411.92122
2063.1831,75,412.887297
2105.344727,75,413.836614
2066.268899,75,414.787929
2034.628896,75,415.741282
2032.951247,75,416.688569
2101.03379,75,417.643419
2036.24343,75,418.572736
2066.445475,75,419.509953
2062.534341,75,420.466701
2068.954173,75,421.422229
2102.76923,75,422.363859
2068.068402,75,423.313689
2049.409079,75,424.271369
2057.042013,75,425.224051
2037.351828,75,426.174307
2057.179774,75,427.122813
2116.492469,75,428.079787
2110.89511,75,429.034393
2118.243256,75,429.981232
2059.063534,75,430.929252
2079.906297,75,431.885591
2082.74165,75,432.834081
2033.026068,75,433.779985
2094.877399,75,434.743198
2065.694869,75,435.702893
2083.250943,75,436.652492
2093.759343,75,437.59621
2095.468053,75,438.547811
2113.314902,75,439.499728
2075.631036,75,440.447913
2104.633987,75,441.385072
2060.041792,75,442.326561
2009.120334,75,443.28067
2063.410998,75,444.236867
2063.134933,75,445.185389
2070.086638,75,446.136296
2097.421774,75,447.102638
2089.861881,75,448.046939
2091.858921,75,448.986768
2126.038094,75,449.938739
2088.578701,75,450.885998
2080.812839,75,464.534403
2083.201301,75,465.464011
2098.318026,75,466.420817
2122.126074,75,467.358302
2106.429568,75,468.305656
2062.110445,75,469.24714
2079.304788,75,470.213758
2067.87798,75,471.169524
2101.958361,75,472.117692
2068.103656,75,473.051585
2063.548036,75,474.010276
2057.758436,75,474.962656
2081.276183,75,475.914933
2076.182219,75,476.854415
2114.576361,75,477.811494
2090.105447,75,478.760649
2071.11454,75,479.720101
2067.050432,75,480.672425
2314.473361,75,481.903365
1988.575696,75,482.872376
2085.396636,75,483.812208
2089.764947,75,484.762349
2111.672215,75,485.712332
2055.492792,75,486.662549
2051.976229,75,487.608157
2070.699348,75,488.567302
2108.514189,75,489.510356
2102.644628,75,490.449948
2076.286985,75,491.390112
2053.569131,75,492.338627
2083.602779,75,493.277204
2110.343475,75,494.218251
2110.552232,75,495.166177
2064.367383,75,496.113723
2014.901145,75,497.062324
2037.055803,75,498.012194
2103.831122,75,498.970107
2054.275597,75,499.912843
2118.797632,75,500.864231
2022.280562,75,501.80626
2027.887866,75,502.758621
2082.824554,75,503.695563
2078.498539,75,504.648015
2100.537602,75,505.592098
2060.960817,75,506.548648
2087.200472,75,507.494559
2110.091188,75,508.452172
2074.474512,75,509.387388
2057.510496,75,510.344151
2039.365835,75,511.313769
2085.543415,75,512.269195
2054.308364,75,513.210679
2073.578692,75,514.160059
2059.264172,75,515.107179
2082.295194,75,516.057739
2075.655445,75,529.701178
2084.183541,75,530.648696
2108.092752,75,531.598313
2067.518307,75,532.557394
2060.433055,75,533.488918
2132.599526,75,534.439792
2088.45902,75,535.401486
2104.054332,75,536.356685
2095.019445,75,537.304833
2131.339807,75,538.282186
2074.907077,75,539.245521
2116.269114,75,540.199141
2098.778616,75,541.151454
2101.230322,75,542.112485
2130.645357,75,543.060486
2104.911469,75,544.017821
2113.892096,75,544.946587
2117.541028,75,545.900542
2108.340574,75,546.859698
2084.128715,75,547.80996
2127.994944,75,548.735808
2003.764509,75,549.688806
2107.26237,75,550.632656
2062.309973,75,551.57733
2097.927535,75,552.5116
2130.563988,75,553.472765
2084.060256,75,554.424383
2070.374724,75,555.374232
2091.51489,75,556.313348
2081.647562,75,557.267141
2079.433233,75,558.225068
2103.05144,75,559.17802
2078.452964,75,560.119251
2097.831882,75,561.075186
2092.245634,75,562.027313
2085.689803,75,562.980999
2069.775135,75,563.923306
2136.463522,75,564.876953
2107.495109,75,565.826658
2132.85882,75,566.78113
2121.190259,75,567.716502
2052.305985,75,568.668801
2113.598683,75,569.636921
2118.683089,75,570.595485
2123.052485,75,571.557719
2082.285188,75,572.524567
2082.543442,75,573.47161
2130.582571,75,574.41812
2130.700308,75,575.357632
2093.967005,75,576.300684
2092.5618,75,577.252488
2065.280051,75,578.221139
2084.163312,75,579.157378
2123.239369,75,580.112511
2079.739759,75,581.072632
2077.349505,75,594.605228
2090.647601,75,595.553009
2126.089948,75,596.507262
2101.455519,75,597.454053
2117.706006,75,598.408729
2115.652995,75,599.353579
2124.732089,75,600.293302
2099.145745,75,601.244579
2138.716388,75,602.203457
2109.01739,75,603.161839
2124.271928,75,604.104376
2072.002462,75,605.054291
2080.908723,75,606.008113
2088.166948,75,606.954811
2131.649753,75,607.906017
2167.369709,75,608.866699
2090.5484,75,609.821755
2133.578872,75,610.765883
2148.509523,75,611.711325
2147.366835,75,612.657086
2186.217412,75,613.610827
2119.728227,75,614.550999
2097.754214,75,615.489782
2132.196889,75,616.448596
2120.229814,75,617.393621
2124.018094,75,618.320606
2086.218965,75,619.263519
2074.865471,75,620.203484
2094.629459,75,621.146939
2094.273857,75,622.087276
2105.357569,75,623.022624
2108.314649,75,623.976985
2110.526525,75,624.931288
2109.401098,75,625.876937
2104.464438,75,626.827392
2079.320695,75,627.777724
2071.790688,75,628.753795
2066.086142,75,629.692232
2058.02091,75,630.647187
2093.071106,75,631.601001
2099.559266,75,632.561322
2061.24891,75,633.49396
2339.936383,75,634.714923
2001.682138,75,635.696887
2085.142733,75,636.65529
2092.908149,75,637.599681
2106.50414,75,638.538897
2100.301496,75,639.471513
2089.016429,75,640.414489
2036.428332,75,641.370541
2088.35787,75,642.325166
2132.209639,75,643.257679
2115.084726,75,644.222011
2086.213105,75,645.163938
2095.016668,75,646.12143
2134.586129,75,659.588272
2130.119588,75,660.544317
2102.381043,75,661.496024
2083.466885,75,662.452678
2102.048881,75,663.393433
2130.600525,75,664.339353
2129.96126,75,665.285099
2166.570356,75,666.239607
2138.033955,75,667.190243
2142.727768,75,668.138601
1974.403048,75,669.093532
2126.151346,75,670.022803
2157.480675,75,670.979847
2084.330462,75,671.937221
2103.966014,75,672.884161
2097.750665,75,673.831844
2064.76975,75,674.791419
2142.519214,75,675.768352
